True_Label,Predicted_Label,Class_Probabilities
1,1,"[np.float32(0.001584155), np.float32(0.611081), np.float32(0.38236564), np.float32(0.0045997505), np.float32(0.00036952388)]"
2,2,"[np.float32(6.94567e-06), np.float32(0.0002922019), np.float32(0.9995078), np.float32(0.00018944472), np.float32(3.5190485e-06)]"
1,1,"[np.float32(8.98873e-08), np.float32(0.9999918), np.float32(7.5921876e-06), np.float32(4.013315e-07), np.float32(7.0215314e-08)]"
2,2,"[np.float32(0.0006499117), np.float32(0.023248354), np.float32(0.95743215), np.float32(0.018448845), np.float32(0.00022078164)]"
2,2,"[np.float32(4.0139266e-06), np.float32(4.1730927e-05), np.float32(0.9999167), np.float32(1.08119575e-05), np.float32(2.666453e-05)]"
2,2,"[np.float32(2.0631584e-05), np.float32(0.00011567306), np.float32(0.99963975), np.float32(0.0002119576), np.float32(1.1968336e-05)]"
3,3,"[np.float32(6.241015e-05), np.float32(4.7061226e-06), np.float32(0.0014250652), np.float32(0.9985012), np.float32(6.677958e-06)]"
2,2,"[np.float32(3.8631617e-05), np.float32(4.989248e-05), np.float32(0.9997782), np.float32(0.00011995437), np.float32(1.3360243e-05)]"
3,3,"[np.float32(3.433924e-06), np.float32(5.040157e-08), np.float32(3.6852008e-08), np.float32(0.9999963), np.float32(7.607297e-08)]"
2,2,"[np.float32(8.140822e-06), np.float32(1.1659251e-05), np.float32(0.99995875), np.float32(1.5209795e-05), np.float32(6.183106e-06)]"
1,1,"[np.float32(0.00023052284), np.float32(0.99911314), np.float32(0.00012381388), np.float32(0.00049867877), np.float32(3.3843084e-05)]"
2,2,"[np.float32(1.8575378e-05), np.float32(0.0016134474), np.float32(0.99783677), np.float32(0.0005192003), np.float32(1.20034865e-05)]"
2,3,"[np.float32(4.2377615e-05), np.float32(0.0027479057), np.float32(0.34913325), np.float32(0.64803725), np.float32(3.925663e-05)]"
3,3,"[np.float32(4.611483e-07), np.float32(4.72121e-07), np.float32(8.0809787e-07), np.float32(0.9999981), np.float32(1.3397687e-07)]"
3,3,"[np.float32(4.2405885e-05), np.float32(0.0025553335), np.float32(0.004079268), np.float32(0.99319357), np.float32(0.00012937264)]"
3,3,"[np.float32(0.0008695724), np.float32(0.0015828701), np.float32(0.006838853), np.float32(0.9889882), np.float32(0.0017204421)]"
2,2,"[np.float32(0.00010440547), np.float32(0.00023741317), np.float32(0.9950629), np.float32(0.0044805), np.float32(0.00011472429)]"
3,3,"[np.float32(2.9958424e-05), np.float32(2.4278199e-05), np.float32(0.114528276), np.float32(0.8853977), np.float32(1.9853498e-05)]"
4,4,"[np.float32(0.013786853), np.float32(0.030743329), np.float32(0.18507555), np.float32(0.2321646), np.float32(0.53822964)]"
3,3,"[np.float32(0.0054781665), np.float32(0.012207381), np.float32(0.40225264), np.float32(0.5779447), np.float32(0.0021171456)]"
1,2,"[np.float32(0.0011058351), np.float32(0.061712712), np.float32(0.9276031), np.float32(0.0033775389), np.float32(0.006200863)]"
2,2,"[np.float32(0.00013999872), np.float32(0.0011770107), np.float32(0.9588126), np.float32(0.039500512), np.float32(0.00037000587)]"
2,2,"[np.float32(4.040557e-05), np.float32(5.9627982e-05), np.float32(0.99938023), np.float32(0.00051762845), np.float32(2.018424e-06)]"
2,2,"[np.float32(1.6019155e-07), np.float32(5.189781e-07), np.float32(0.999997), np.float32(2.1580413e-06), np.float32(1.6369759e-07)]"
3,3,"[np.float32(7.0595274e-06), np.float32(6.832903e-05), np.float32(0.00043158597), np.float32(0.99939096), np.float32(0.0001021035)]"
2,2,"[np.float32(3.6337858e-06), np.float32(1.8923225e-05), np.float32(0.9997918), np.float32(5.7423338e-05), np.float32(0.00012828119)]"
1,2,"[np.float32(0.0003819276), np.float32(0.03260848), np.float32(0.96583277), np.float32(0.0005391312), np.float32(0.00063761347)]"
1,1,"[np.float32(1.7319351e-07), np.float32(0.99999523), np.float32(4.0740674e-06), np.float32(1.0603477e-07), np.float32(4.616213e-07)]"
2,2,"[np.float32(1.881555e-05), np.float32(0.00023914946), np.float32(0.999508), np.float32(0.0001867957), np.float32(4.7156893e-05)]"
2,2,"[np.float32(6.144488e-06), np.float32(3.8719132e-05), np.float32(0.99965024), np.float32(0.00028069457), np.float32(2.4259896e-05)]"
1,1,"[np.float32(5.1328607e-07), np.float32(0.9999511), np.float32(4.4316224e-05), np.float32(3.6484191e-06), np.float32(3.5379213e-07)]"
3,3,"[np.float32(0.00037480038), np.float32(0.00074808224), np.float32(0.056478713), np.float32(0.9423327), np.float32(6.571794e-05)]"
3,3,"[np.float32(0.00058751367), np.float32(0.031269386), np.float32(0.005305389), np.float32(0.9626142), np.float32(0.00022356168)]"
3,3,"[np.float32(9.5986485e-05), np.float32(2.7039887e-05), np.float32(0.024822509), np.float32(0.97500944), np.float32(4.4957378e-05)]"
0,0,"[np.float32(0.5808068), np.float32(0.0007452481), np.float32(0.4150412), np.float32(0.0020046385), np.float32(0.0014020817)]"
4,4,"[np.float32(1.497698e-07), np.float32(1.7859062e-07), np.float32(3.0095212e-06), np.float32(5.919261e-06), np.float32(0.9999907)]"
2,2,"[np.float32(0.0004946218), np.float32(0.0002730014), np.float32(0.99814594), np.float32(0.0010657504), np.float32(2.072784e-05)]"
2,3,"[np.float32(0.00076348946), np.float32(0.0028998242), np.float32(0.111836635), np.float32(0.8830333), np.float32(0.0014667577)]"
2,1,"[np.float32(0.0012363795), np.float32(0.6589205), np.float32(0.32168186), np.float32(0.017385961), np.float32(0.00077526533)]"
2,2,"[np.float32(6.797763e-05), np.float32(6.3248866e-05), np.float32(0.99695456), np.float32(0.0025183917), np.float32(0.0003958874)]"
3,3,"[np.float32(2.243578e-06), np.float32(8.837344e-06), np.float32(0.0033235385), np.float32(0.9966581), np.float32(7.2274343e-06)]"
3,3,"[np.float32(8.542305e-06), np.float32(0.00034950965), np.float32(0.003098045), np.float32(0.99652916), np.float32(1.4752674e-05)]"
1,1,"[np.float32(1.1005186e-06), np.float32(0.999742), np.float32(0.00012461309), np.float32(0.00013154763), np.float32(6.738045e-07)]"
3,3,"[np.float32(2.3559392e-06), np.float32(2.398546e-06), np.float32(9.995834e-05), np.float32(0.9998677), np.float32(2.7582506e-05)]"
2,2,"[np.float32(8.700515e-08), np.float32(5.5925955e-07), np.float32(0.99999714), np.float32(6.8817457e-07), np.float32(1.4969686e-06)]"
2,2,"[np.float32(2.6674934e-06), np.float32(4.9669748e-06), np.float32(0.99995065), np.float32(2.0071922e-05), np.float32(2.1725993e-05)]"
2,2,"[np.float32(4.326522e-06), np.float32(8.48569e-06), np.float32(0.9999461), np.float32(3.594828e-05), np.float32(5.16239e-06)]"
2,2,"[np.float32(8.670528e-05), np.float32(0.00021009684), np.float32(0.9972669), np.float32(0.0022841797), np.float32(0.0001520959)]"
1,1,"[np.float32(7.1217664e-06), np.float32(0.9992291), np.float32(4.8729053e-05), np.float32(0.0007115389), np.float32(3.517705e-06)]"
2,2,"[np.float32(4.8487505e-05), np.float32(0.00021441671), np.float32(0.99431956), np.float32(0.002811901), np.float32(0.002605587)]"
2,2,"[np.float32(0.0005195659), np.float32(0.0001568598), np.float32(0.99909854), np.float32(0.00020982834), np.float32(1.5284222e-05)]"
0,0,"[np.float32(0.9999713), np.float32(8.902732e-06), np.float32(1.4361725e-05), np.float32(1.8399179e-06), np.float32(3.7340453e-06)]"
2,2,"[np.float32(4.012779e-06), np.float32(5.3231e-06), np.float32(0.9991009), np.float32(0.00088918366), np.float32(5.6260546e-07)]"
2,2,"[np.float32(3.220253e-05), np.float32(8.761948e-05), np.float32(0.9994197), np.float32(0.00039407142), np.float32(6.632626e-05)]"
2,2,"[np.float32(1.4036317e-07), np.float32(2.182308e-06), np.float32(0.99999714), np.float32(3.6732163e-07), np.float32(2.671027e-07)]"
2,2,"[np.float32(2.588141e-06), np.float32(3.4763134e-06), np.float32(0.9999198), np.float32(5.745112e-05), np.float32(1.6687083e-05)]"
2,2,"[np.float32(5.872529e-05), np.float32(0.00038349396), np.float32(0.9991567), np.float32(0.0003465858), np.float32(5.4477387e-05)]"
2,2,"[np.float32(9.2859983e-07), np.float32(4.3059526e-06), np.float32(0.9993131), np.float32(0.00068009034), np.float32(1.5975968e-06)]"
1,1,"[np.float32(5.1477814e-06), np.float32(0.99969685), np.float32(4.092048e-05), np.float32(7.962596e-05), np.float32(0.00017753225)]"
3,3,"[np.float32(1.43516e-08), np.float32(9.501963e-09), np.float32(5.087334e-09), np.float32(1.0), np.float32(6.2745946e-09)]"
2,2,"[np.float32(2.1276788e-05), np.float32(5.6067616e-05), np.float32(0.99960405), np.float32(0.00030168472), np.float32(1.6905195e-05)]"
2,2,"[np.float32(8.219536e-05), np.float32(6.269579e-05), np.float32(0.99758863), np.float32(0.0020634285), np.float32(0.00020309041)]"
3,3,"[np.float32(1.7763716e-06), np.float32(1.0596988e-06), np.float32(0.00015600395), np.float32(0.99984026), np.float32(8.1755456e-07)]"
2,2,"[np.float32(4.763848e-06), np.float32(1.1646872e-05), np.float32(0.9997738), np.float32(0.00019697144), np.float32(1.2722702e-05)]"
2,2,"[np.float32(0.0025173258), np.float32(0.0022034938), np.float32(0.95791936), np.float32(0.02267291), np.float32(0.014686911)]"
4,4,"[np.float32(4.1168296e-06), np.float32(7.886438e-05), np.float32(0.00013734504), np.float32(1.278726e-06), np.float32(0.99977845)]"
3,3,"[np.float32(0.00014073137), np.float32(7.236648e-05), np.float32(0.17048815), np.float32(0.8292493), np.float32(4.9466606e-05)]"
1,1,"[np.float32(1.0230239e-06), np.float32(0.9998128), np.float32(2.0300884e-05), np.float32(0.00016517515), np.float32(7.4790506e-07)]"
3,3,"[np.float32(5.8484366e-06), np.float32(6.916464e-06), np.float32(0.00019881879), np.float32(0.9997876), np.float32(7.8881266e-07)]"
2,2,"[np.float32(2.6241447e-05), np.float32(0.00017113026), np.float32(0.9994429), np.float32(0.0003330021), np.float32(2.6656722e-05)]"
1,3,"[np.float32(0.0006512555), np.float32(0.019647181), np.float32(0.42463416), np.float32(0.5544968), np.float32(0.00057056756)]"
2,2,"[np.float32(1.04197925e-05), np.float32(2.232701e-06), np.float32(0.99993145), np.float32(4.8052832e-05), np.float32(7.828147e-06)]"
3,3,"[np.float32(3.0542605e-08), np.float32(3.108133e-08), np.float32(1.1348135e-06), np.float32(0.9999988), np.float32(1.8998477e-08)]"
2,2,"[np.float32(2.9499681e-06), np.float32(0.0008190466), np.float32(0.99915814), np.float32(4.607436e-06), np.float32(1.5282394e-05)]"
2,2,"[np.float32(0.00018465449), np.float32(0.21892124), np.float32(0.7799982), np.float32(0.0008385073), np.float32(5.7335194e-05)]"
3,3,"[np.float32(1.3168685e-05), np.float32(0.0007549504), np.float32(0.01661929), np.float32(0.981961), np.float32(0.000651541)]"
1,1,"[np.float32(8.4893945e-06), np.float32(0.9998036), np.float32(0.00014617799), np.float32(9.5475225e-06), np.float32(3.23491e-05)]"
2,2,"[np.float32(7.289285e-05), np.float32(8.622123e-05), np.float32(0.98910004), np.float32(0.010330891), np.float32(0.00040992713)]"
2,2,"[np.float32(2.319839e-06), np.float32(1.7039636e-05), np.float32(0.99997294), np.float32(2.6423804e-06), np.float32(5.105698e-06)]"
2,2,"[np.float32(0.00118049), np.float32(0.0063429996), np.float32(0.827426), np.float32(0.11133533), np.float32(0.053715147)]"
2,2,"[np.float32(2.523883e-06), np.float32(1.229789e-06), np.float32(0.9999136), np.float32(7.957679e-05), np.float32(3.1066504e-06)]"
2,2,"[np.float32(2.9009812e-05), np.float32(1.2552662e-06), np.float32(0.9999671), np.float32(2.4370477e-06), np.float32(2.1362114e-07)]"
3,3,"[np.float32(2.3098976e-09), np.float32(3.991495e-09), np.float32(9.839593e-09), np.float32(1.0), np.float32(1.4052843e-09)]"
3,3,"[np.float32(1.7701614e-05), np.float32(0.00024559046), np.float32(0.048045546), np.float32(0.95165354), np.float32(3.7709095e-05)]"
2,2,"[np.float32(2.9076912e-06), np.float32(5.5263354e-05), np.float32(0.9999223), np.float32(1.8429035e-05), np.float32(1.0250901e-06)]"
1,1,"[np.float32(0.00024719044), np.float32(0.513445), np.float32(0.48432025), np.float32(0.0019490189), np.float32(3.8503582e-05)]"
2,2,"[np.float32(0.0001114213), np.float32(8.050143e-05), np.float32(0.98925483), np.float32(0.009111213), np.float32(0.0014420212)]"
1,1,"[np.float32(0.0006454883), np.float32(0.9520237), np.float32(0.03724649), np.float32(0.009968685), np.float32(0.000115582756)]"
2,2,"[np.float32(1.9492352e-06), np.float32(6.8636377e-06), np.float32(0.9999826), np.float32(7.1180357e-06), np.float32(1.4420622e-06)]"
2,2,"[np.float32(1.0303206e-06), np.float32(2.143792e-06), np.float32(0.9999907), np.float32(2.4180843e-06), np.float32(3.7106527e-06)]"
1,1,"[np.float32(0.0028321568), np.float32(0.9917882), np.float32(0.000559007), np.float32(0.0036209023), np.float32(0.0011996779)]"
3,3,"[np.float32(0.0023300862), np.float32(0.053484797), np.float32(0.019341342), np.float32(0.92391616), np.float32(0.0009276207)]"
2,2,"[np.float32(3.7768667e-05), np.float32(0.00018692807), np.float32(0.99924856), np.float32(0.0004407243), np.float32(8.601582e-05)]"
2,1,"[np.float32(3.0764088e-05), np.float32(0.9932522), np.float32(0.006596535), np.float32(0.00011223786), np.float32(8.217126e-06)]"
3,2,"[np.float32(0.0011875787), np.float32(0.004902036), np.float32(0.77210784), np.float32(0.2209212), np.float32(0.0008813207)]"
2,2,"[np.float32(1.8211844e-05), np.float32(9.6418684e-05), np.float32(0.9989004), np.float32(0.0009558514), np.float32(2.9101608e-05)]"
2,1,"[np.float32(0.0003395076), np.float32(0.88867825), np.float32(0.1098611), np.float32(0.0010441975), np.float32(7.695489e-05)]"
2,2,"[np.float32(0.0012880053), np.float32(0.0059775403), np.float32(0.4987851), np.float32(0.48361605), np.float32(0.01033333)]"
3,3,"[np.float32(2.2320258e-08), np.float32(7.133452e-09), np.float32(1.6405087e-08), np.float32(1.0), np.float32(1.6397578e-08)]"
2,2,"[np.float32(1.3381489e-06), np.float32(3.5566347e-06), np.float32(0.9999924), np.float32(1.9273065e-07), np.float32(2.521748e-06)]"
2,2,"[np.float32(5.9294143e-05), np.float32(0.00014012662), np.float32(0.9994097), np.float32(0.00028500412), np.float32(0.000105891806)]"
3,1,"[np.float32(0.00071061077), np.float32(0.7586827), np.float32(0.23381266), np.float32(0.0014753721), np.float32(0.0053186673)]"
2,2,"[np.float32(2.4883427e-06), np.float32(5.2555984e-06), np.float32(0.99995697), np.float32(2.7581731e-05), np.float32(7.756921e-06)]"
2,2,"[np.float32(0.00010776862), np.float32(0.00017788232), np.float32(0.9980009), np.float32(0.0016654378), np.float32(4.795361e-05)]"
3,3,"[np.float32(2.0508015e-08), np.float32(3.856491e-08), np.float32(3.4298374e-08), np.float32(0.99999785), np.float32(2.0759733e-06)]"
3,3,"[np.float32(0.00095780013), np.float32(0.001163595), np.float32(0.18576546), np.float32(0.8062529), np.float32(0.005860249)]"
3,3,"[np.float32(0.00022706263), np.float32(0.0007171655), np.float32(0.2168303), np.float32(0.7789707), np.float32(0.0032547484)]"
3,3,"[np.float32(1.9429515e-06), np.float32(4.657113e-06), np.float32(1.4059441e-05), np.float32(0.99996376), np.float32(1.565591e-05)]"
3,3,"[np.float32(2.8279603e-09), np.float32(2.1914852e-09), np.float32(1.4466397e-08), np.float32(1.0), np.float32(1.0251131e-08)]"
4,4,"[np.float32(3.6021695e-05), np.float32(0.00013079449), np.float32(0.004363623), np.float32(0.032008268), np.float32(0.9634613)]"
2,2,"[np.float32(9.875814e-05), np.float32(0.009716488), np.float32(0.98955566), np.float32(0.00052728376), np.float32(0.00010184662)]"
3,2,"[np.float32(0.00017629491), np.float32(0.00036763097), np.float32(0.9076235), np.float32(0.09158085), np.float32(0.00025171787)]"
2,2,"[np.float32(0.07510218), np.float32(0.026599374), np.float32(0.5041593), np.float32(0.28765947), np.float32(0.10647969)]"
2,2,"[np.float32(3.7797494e-05), np.float32(0.00010123859), np.float32(0.99649835), np.float32(0.0033165505), np.float32(4.6108446e-05)]"
3,3,"[np.float32(7.459713e-08), np.float32(1.0702331e-07), np.float32(3.038379e-07), np.float32(0.9999995), np.float32(3.3377304e-08)]"
2,2,"[np.float32(7.070237e-06), np.float32(1.5495514e-05), np.float32(0.99990916), np.float32(5.1271807e-05), np.float32(1.7094977e-05)]"
3,3,"[np.float32(1.3790566e-07), np.float32(8.659083e-08), np.float32(1.5201395e-07), np.float32(0.99999964), np.float32(4.291833e-08)]"
3,3,"[np.float32(2.589206e-05), np.float32(1.1715606e-05), np.float32(0.008927448), np.float32(0.99099123), np.float32(4.3707794e-05)]"
2,2,"[np.float32(1.4450564e-08), np.float32(1.5303657e-07), np.float32(0.9999999), np.float32(1.2971847e-08), np.float32(1.9739078e-08)]"
2,2,"[np.float32(3.02493e-06), np.float32(2.630941e-06), np.float32(0.9999813), np.float32(1.000805e-05), np.float32(3.0440617e-06)]"
1,1,"[np.float32(5.0976487e-05), np.float32(0.9889858), np.float32(0.0024216198), np.float32(0.008497667), np.float32(4.4145305e-05)]"
0,0,"[np.float32(0.9995945), np.float32(4.4759956e-05), np.float32(0.00024812197), np.float32(0.00010444844), np.float32(8.127493e-06)]"
2,1,"[np.float32(5.155823e-05), np.float32(0.97410583), np.float32(0.025510741), np.float32(0.0003206425), np.float32(1.1214469e-05)]"
3,3,"[np.float32(3.979088e-05), np.float32(0.000529039), np.float32(0.25223172), np.float32(0.74717003), np.float32(2.9363358e-05)]"
2,2,"[np.float32(6.009063e-06), np.float32(2.2835438e-05), np.float32(0.9998702), np.float32(9.240771e-05), np.float32(8.599102e-06)]"
2,2,"[np.float32(0.00013638173), np.float32(0.009401526), np.float32(0.9813498), np.float32(0.008599622), np.float32(0.0005125777)]"
1,1,"[np.float32(0.003864103), np.float32(0.8820432), np.float32(0.09709404), np.float32(0.01622457), np.float32(0.000774076)]"
2,1,"[np.float32(0.0007133831), np.float32(0.9872098), np.float32(0.007388474), np.float32(0.00384058), np.float32(0.0008477065)]"
2,2,"[np.float32(2.8409102e-06), np.float32(1.06628e-05), np.float32(0.9999038), np.float32(8.016496e-05), np.float32(2.5004922e-06)]"
3,1,"[np.float32(0.0005348079), np.float32(0.95259166), np.float32(0.0008036768), np.float32(0.045859113), np.float32(0.00021080441)]"
1,1,"[np.float32(8.237796e-06), np.float32(0.99811435), np.float32(0.0002755527), np.float32(0.0015880405), np.float32(1.3822643e-05)]"
3,3,"[np.float32(5.23343e-05), np.float32(5.673095e-06), np.float32(1.7460654e-05), np.float32(0.9999238), np.float32(7.633048e-07)]"
1,1,"[np.float32(1.7408041e-07), np.float32(0.9999989), np.float32(9.926881e-07), np.float32(5.5634988e-08), np.float32(4.954379e-08)]"
3,3,"[np.float32(3.304639e-05), np.float32(3.245416e-05), np.float32(0.014010469), np.float32(0.9859059), np.float32(1.8156623e-05)]"
2,2,"[np.float32(1.0471987e-06), np.float32(2.1339517e-06), np.float32(0.999962), np.float32(3.409868e-05), np.float32(6.8655095e-07)]"
2,2,"[np.float32(3.704228e-06), np.float32(4.4825374e-05), np.float32(0.99993813), np.float32(4.887707e-06), np.float32(8.461824e-06)]"
3,3,"[np.float32(3.264582e-05), np.float32(1.9768408e-05), np.float32(0.0054001505), np.float32(0.9945364), np.float32(1.1043775e-05)]"
